"RELEVE_NR","Country","Altitude (m)","DEG_LON","DEG_LAT","GESELLSCH","dataset","Ecoreg","Dunes_Bohn","Coast_EEA"
5830,"Germany",1,8.63,51.91,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5831,"Germany",1,9.9,52.97,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5832,"Germany",1,9.9,52.97,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5833,"Germany",1,9.9,52.97,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5834,"Germany",1,9.9,52.97,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5835,"Germany",1,9.61,53.22,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5836,"Germany",1,9.61,53.22,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5837,"Germany",1,7.79,53.24,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5838,"Germany",1,7.79,53.24,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5839,"Germany",1,10.58,51.77,"Sphagnetum papillosi","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5840,"Germany",1,10.55,51.79,"Sphagnetum papillosi","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5841,"Germany",1,10.55,51.79,"Sphagnetum papillosi","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5842,"Germany",1,10.46,51.77,"Sphagnetum papillosi","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5843,"Germany",1,10.46,51.77,"Sphagnetum papillosi","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5844,"Germany",1,10.46,51.77,"Sphagnetum papillosi","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5845,"Germany",1,10.46,51.77,"Sphagnetum papillosi","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5846,"Germany",1,9.77,53.17,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5847,"Germany",1,10.01,53.16,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5848,"Germany",1,10.01,53.16,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5849,"Germany",1,9.31,53,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5850,"Germany",1,9.84,53.04,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5851,"Germany",1,9.84,53.04,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5852,"Germany",1,9.84,53.04,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5853,"Germany",1,9.84,53.04,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5854,"Germany",1,9.77,53.17,"Sphagnetum papillosi","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5855,"Germany",1,10.07,50.52,"Sphagnum fuscum-Gesellschaft","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5856,"Germany",1,10.07,50.52,"Sphagnum fuscum-Gesellschaft","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5867,"Germany",1,0,0,"Sphagnetum pulchri","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5868,"Germany",1,7.63,53.03,"Sphagnetum pulchri","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5869,"Germany",1,7.79,53.24,"Sphagnetum pulchri","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5870,"Germany",1,10.58,51.77,"Sphagnetum tenelli","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5871,"Germany",1,10.58,51.77,"Sphagnetum tenelli","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5872,"Germany",1,10.46,51.77,"Sphagnion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5873,"Germany",1,10.46,51.77,"Sphagnion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5874,"Germany",1,10.56,51.78,"Sphagnion","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5875,"Germany",1,8.13,52.97,"Sphagnion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5876,"Germany",1,8.13,52.97,"Sphagnion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5877,"Germany",1,8.91,52.62,"Sphagnion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5878,"Germany",1,8.91,52.62,"Sphagnion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5879,"Germany",1,8.91,52.62,"Sphagnion","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5880,"Germany",1,11.08,54.22,"Ericetum","Germany Vegetweb 2",664,"N_Dunes","BAL_COAST"
5882,"Germany",1,8.7,53.86,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5883,"Germany",1,8.7,53.86,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5884,"Germany",1,8.7,53.86,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5885,"Germany",1,7.89,53.08,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5886,"Germany",1,8.66,51.85,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5887,"Germany",1,9.61,52.62,"Koelerio-Corynephoretea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5888,"Germany",1,9.61,52.62,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5889,"Germany",1,9.61,52.62,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5890,"Germany",1,9.61,52.62,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5891,"Germany",1,9.61,52.62,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5892,"Germany",1,9.91,52.97,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5893,"Germany",1,9.91,52.97,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5894,"Germany",1,9.61,52.56,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5895,"Germany",1,9.9,52.97,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5896,"Germany",1,0,0,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5897,"Germany",1,0,0,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5898,"Germany",1,0,0,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5899,"Germany",1,0,0,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5900,"Germany",1,8.84,52.59,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5901,"Germany",1,8.6,53.79,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
5902,"Germany",1,10.58,52.64,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5903,"Germany",1,9.61,52.62,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5904,"Germany",1,9.61,52.61,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5905,"Germany",1,9.61,52.62,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5906,"Germany",1,9.61,52.62,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5907,"Germany",1,9.92,52.13,"Oxycocco-Sphagnetea","Germany Vegetweb 2",654,"N_Dunes","N_COAST"
5908,"Germany",1,10.22,51.74,"Sesleriae-Mesobrometum","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5909,"Germany",1,10.22,51.74,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5910,"Germany",1,9.29,52.91,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5911,"Germany",1,9.33,52.93,"Calluna-Scorzonera-Heide","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5912,"Germany",1,0,0,NA,"Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5913,"Germany",1,9.29,52.91,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5914,"Germany",1,9.29,52.91,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5915,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5916,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5917,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5918,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5919,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5920,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5921,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5922,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5923,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5924,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5925,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5926,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5927,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5928,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5929,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5930,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5931,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5932,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5933,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5934,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5935,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5936,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5937,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5938,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5939,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5940,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5941,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5942,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5943,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5944,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5945,"Germany",1,9.29,52.91,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5946,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5947,"Germany",1,8.35,52.96,"Oxycocco-Sphagnetea (Moose)","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5948,"Germany",1,8.84,52.59,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5951,"Germany",1,10.02,53.16,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5952,"Germany",1,10.02,53.16,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5953,"Germany",1,10.02,53.16,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5954,"Germany",1,8.75,53.7,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5955,"Germany",1,8.75,53.7,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5956,"Germany",1,8.75,53.7,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5957,"Germany",1,8.75,53.7,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5958,"Germany",1,8.75,53.7,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5959,"Germany",1,8.75,53.7,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5960,"Germany",1,8.75,53.7,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5961,"Germany",1,8.75,53.7,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5962,"Germany",1,8.75,53.7,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5963,"Germany",1,8.75,53.7,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5964,"Germany",1,8.75,53.7,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5965,"Germany",1,8.75,53.7,"Oxycocco-Sphagnetea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5966,"Germany",1,7.42,52.69,"Koelerio-Corynephoretea","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
5967,"Germany",1,10.56,51.78,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5968,"Germany",1,10.56,51.78,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5969,"Germany",1,10.56,51.78,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5970,"Germany",1,10.56,51.78,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5971,"Germany",1,10.56,51.78,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5972,"Germany",1,10.56,51.78,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5973,"Germany",1,10.56,51.78,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5974,"Germany",1,10.56,51.78,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5975,"Germany",1,10.56,51.77,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5976,"Germany",1,10.57,51.78,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5977,"Germany",1,10.59,51.77,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5978,"Germany",1,10.59,51.77,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5979,"Germany",1,10.59,51.77,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5980,"Germany",1,10.59,51.77,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5981,"Germany",1,10.59,51.77,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5982,"Germany",760,10.58,51.76,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5983,"Germany",1,13.25,52.46,"Sphagnion","Germany Vegetweb 2",654,"N_Dunes","N_COAST"
5984,"Germany",1,13.25,52.46,"Sphagnion","Germany Vegetweb 2",654,"N_Dunes","N_COAST"
5985,"Germany",1,13.25,52.46,"Sphagnion","Germany Vegetweb 2",654,"N_Dunes","N_COAST"
5986,"Germany",1,13.25,52.46,"Sphagnion","Germany Vegetweb 2",654,"N_Dunes","N_COAST"
5987,"Germany",990,8.14,47.74,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5988,"Germany",1,8.14,47.74,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5989,"Germany",1,8.14,47.74,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5990,"Germany",1,8.14,47.74,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5991,"Germany",1000,8.14,47.74,NA,"Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5992,"Germany",1040,8.1,47.73,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5993,"Germany",1040,8.1,47.73,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5994,"Germany",1,8.23,48.61,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5995,"Germany",1,8.23,48.61,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
5996,"Germany",1,8.23,48.61,"Oxycocco-Sphagnetea","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
6002,"Germany",1,9.79,53.01,"Sphagnetum nemorei","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6003,"Germany",1030,10.6,51.79,"Sphagnetum nemorei","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
6004,"Germany",1000,10.61,51.79,"Sphagnetum nemorei","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
6005,"Germany",1,10.53,51.76,"Sphagnetum nemorei","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
6006,"Germany",1,10.46,51.77,"Sphagnetum nemorei","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
6007,"Germany",1,10.51,51.76,"Sphagnetum nemorei","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
6008,"Germany",1,9.79,53.06,"Sphagnum cuspidatum var. plumosum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6009,"Germany",1,9.79,53.06,"Sphagnum cuspidatum var. plumosum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6010,"Germany",1,9.74,53.09,"Sphagnum cuspidatum var. plumosum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6011,"Germany",1,9.79,53.07,"Sphagnum cuspidatum var. plumosum-Assoziation","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6012,"Germany",1,7.79,53.24,"Erico tetralici-Leucobryetum glauci","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6013,"Germany",1,9.58,53.21,"Erico tetralici-Leucobryetum glauci","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6014,"Germany",1,9.58,53.21,"Erico tetralici-Leucobryetum glauci","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6015,"Germany",1,10.51,51.76,"Cetrario islandicae-Odontoschismetum sphagni","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
6016,"Germany",1,10.59,51.77,"Cetrario islandicae-Odontoschismetum sphagni","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
6017,"Germany",1,10.59,51.77,"Cetrario islandicae-Odontoschismetum sphagni","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
6018,"Germany",1,10.59,51.77,"Cetrario islandicae-Odontoschismetum sphagni","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
6019,"Germany",1,10.59,51.77,"Sphagnum riparia-Gesellschaft","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
6020,"Germany",1,10.59,51.77,"Sphagnum riparia-Gesellschaft","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
6021,"Germany",1,10.59,51.77,"Sphagnum riparia-Gesellschaft","Germany Vegetweb 2",686,"N_Dunes","N_COAST"
6022,"Germany",1,7.16,53.71,"Salicornietum strictae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
6023,"Germany",1,7.16,53.71,"Salicornietum strictae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
6024,"Germany",1,7.1,53.5,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6025,"Germany",1,9,54.51,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6026,"Germany",1,7.48,53.75,"Salicornietum strictae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
6027,"Germany",1,7.38,53.73,"Salicornietum strictae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
6028,"Germany",1,7.12,53.53,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6029,"Germany",1,7.12,53.53,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6030,"Germany",1,7.12,53.53,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6031,"Germany",1,7.1,53.5,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6032,"Germany",1,7.12,53.53,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6033,"Germany",1,7.1,53.5,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6035,"Germany",1,7.1,53.5,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6036,"Germany",1,7.12,53.53,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6037,"Germany",1,7.12,53.53,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6038,"Germany",1,7.12,53.53,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6039,"Germany",1,7.12,53.53,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6040,"Germany",1,8.12,53.45,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6041,"Germany",1,8.12,53.45,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6042,"Germany",1,8.12,53.45,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6043,"Germany",1,8.12,53.45,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6044,"Germany",1,8.31,53.44,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6045,"Germany",1,8.31,53.44,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6046,"Germany",1,7.16,53.71,"Salicornietum strictae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
6047,"Germany",1,7.16,53.71,"Salicornietum strictae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
6048,"Germany",1,7.15,53.51,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6049,"Germany",1,7.15,53.51,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6050,"Germany",1,7.15,53.51,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6051,"Germany",1,7.15,53.51,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6052,"Germany",1,7.15,53.51,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6053,"Germany",1,7.15,53.51,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6054,"Germany",1,7.15,53.51,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6055,"Germany",1,7.04,53.39,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6056,"Germany",1,7.28,53.61,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6057,"Germany",1,7.9,53.79,"Salicornietum strictae","Germany Vegetweb 2",664,"Y_DUNES","ATL_COAST"
6058,"Germany",1,8.18,53.34,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6059,"Germany",1,8.49,53.67,"Salicornietum strictae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6061,"Germany",1,0,0,"Salicornietum strictae, Subassoziation von Suaeda flexilis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6062,"Germany",1,0,0,"Salicornietum strictae, Subassoziation von Suaeda flexilis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6063,"Germany",1,0,0,"Salicornietum strictae, Subassoziation von Suaeda flexilis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6064,"Germany",1,0,0,"Salicornietum strictae, Subassoziation von Suaeda flexilis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6065,"Germany",1,8.31,53.44,"Salicornietum strictae, Subassoziation von Suaeda flexilis","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6066,"Germany",1,7.1,53.5,"Suadetum macrocarpae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6067,"Germany",1,7.1,53.5,"Suadetum macrocarpae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6068,"Germany",1,7.1,53.5,"Suadetum macrocarpae","Germany Vegetweb 2",664,"N_Dunes","N_COAST"
6070,"Germany",1,7.15,53.51,"Suadetum macrocarpae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6071,"Germany",1,7.15,53.51,"Suadetum macrocarpae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
6072,"Germany",1,7.15,53.51,"Suadetum macrocarpae","Germany Vegetweb 2",664,"N_Dunes","ATL_COAST"
